Model Name,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,
589nm,0.682118,,0.019698,0.007018087,0.087191,0.022214414,0.014225,0.008480693,0.055579,0.039762258,0.276917,0.240426713,0.202241,0.15726848,0.860443,0.265334934,0.692444,0.190533621,0.309206,0.216027116,0.104468,0.047664774,0.73575,0.339155501,0.733867,0.662906824,0.839284,0.798456784,0.837372,1.040054898,0.338411,0.373619709,0.883041,0.929035411,0.857822,0.824868191,0.78557,0.975714409,0.679328,0.880441996,0.751953,0.730925635,0.829534,1.196500341,0.778291,0.85926538,0.757572,0.806519651,0.744861,0.822357281,0.707636,0.781259345,0.713224,0.797271586,0.681574,0.761891894,0.617829,0.673790312,0.550488,0.572426499,0.494679,0.539485712,0.388148,0.439380305,0.152973,0.164818902
590nm,0.678172,,0.019012,0.006813089,0.088349,0.022640421,0.013668,0.008196033,0.053281,0.03834002,0.272748,0.238184957,0.198125,0.154964215,0.855933,0.265479966,0.702474,0.19441818,0.316935,0.222715382,0.115123,0.052831873,0.74427,0.345079185,0.743775,0.675766039,0.839322,0.803139033,0.833506,1.041276852,0.335794,0.372887558,0.87977,0.930979682,0.855769,0.827682136,0.782781,0.977907461,0.674816,0.879683124,0.748955,0.732247466,0.825652,1.197830391,0.785045,0.871765169,0.765233,0.819415895,0.754317,0.837642794,0.720172,0.799725959,0.724995,0.815145254,0.696782,0.78342408,0.638264,0.700126437,0.576566,0.603032276,0.519415,0.56975824,0.415467,0.473041696,0.175183,0.189847047
591nm,0.675967,,0.018596,0.00668575,0.089945,0.023124601,0.012975,0.007805854,0.05122,0.03697719,0.269653,0.236250302,0.194617,0.152716961,0.853734,0.265661683,0.713643,0.19815361,0.327711,0.23103905,0.12794,0.058905333,0.754185,0.350816895,0.755103,0.688296152,0.841556,0.807903533,0.832344,1.0432171,0.334273,0.372409388,0.879016,0.93321604,0.856451,0.831043798,0.781761,0.979818973,0.670972,0.877525301,0.747718,0.733422702,0.824329,1.199812078,0.793836,0.884402805,0.774878,0.832450436,0.765047,0.852329339,0.734271,0.81804218,0.738748,0.833317825,0.713036,0.804314338,0.659517,0.725799196,0.603197,0.632943672,0.545658,0.600497239,0.44503,0.508354342,0.200807,0.218325818
592nm,0.674396,,0.018267,0.006582765,0.091706,0.023632272,0.012242,0.007382033,0.049243,0.03563275,0.266934,0.234412906,0.191329,0.150486593,0.852389,0.265861033,0.725242,0.201843345,0.339542,0.23993764,0.141507,0.065303537,0.764607,0.356493314,0.766937,0.700711661,0.844579,0.812694414,0.832138,1.045388474,0.333145,0.372017294,0.879147,0.935529361,0.858106,0.834589352,0.781387,0.981631609,0.667408,0.874897482,0.747127,0.734550153,0.82392,1.202010344,0.803349,0.897086018,0.785235,0.845542053,0.776253,0.866828381,0.748929,0.83631614,0.753185,0.851582101,0.729674,0.824999592,0.681059,0.751252159,0.630027,0.662636813,0.572429,0.631426238,0.475364,0.544269561,0.227629,0.248064346
593nm,0.677132,,0.017766,0.006376354,0.094919,0.024361416,0.011954,0.00717924,0.047648,0.034339278,0.265787,0.232462555,0.189378,0.148350216,0.857569,0.266395922,0.740802,0.205340815,0.354863,0.249751006,0.157514,0.072396836,0.778434,0.361473583,0.781468,0.711102984,0.852327,0.816836037,0.836461,1.046573411,0.334298,0.371796465,0.883211,0.936056451,0.864835,0.83773528,0.785461,0.982762613,0.668221,0.872423843,0.751267,0.735636013,0.828456,1.203744331,0.816467,0.908050734,0.799798,0.857743675,0.791422,0.880196417,0.766744,0.852750267,0.769698,0.866736065,0.749048,0.843482659,0.704039,0.773462677,0.658128,0.689395452,0.601449,0.660756511,0.507807,0.57906603,0.259468,0.281619166
594nm,0.680889,,0.017287,0.006170203,0.098295,0.025088681,0.011739,0.007011216,0.0462,0.033112005,0.265284,0.23074237,0.187949,0.146418413,0.863933,0.266892016,0.757347,0.208768545,0.371517,0.260029271,0.174428,0.07972851,0.793206,0.366300725,0.796812,0.721064622,0.861309,0.820889402,0.841735,1.04736102,0.336084,0.371720348,0.889077,0.937074169,0.872705,0.840694164,0.790746,0.983916003,0.670063,0.870001625,0.756451,0.736625062,0.833903,1.204973133,0.830284,0.918322377,0.815101,0.869331981,0.807374,0.892983137,0.785215,0.868474528,0.787187,0.881538823,0.769069,0.861249209,0.727159,0.794454535,0.686655,0.715308939,0.631064,0.689466343,0.540793,0.613278143,0.292554,0.315777706
595nm,0.687304,,0.016869,0.00596481,0.102097,0.025815874,0.011713,0.006930393,0.045138,0.03204891,0.266465,0.229606359,0.187878,0.144997012,0.873388,0.267294601,0.77646,0.21203946,0.391645,0.271558612,0.193708,0.087714714,0.810444,0.370768001,0.814276,0.729990828,0.873512,0.824749357,0.849489,1.047143561,0.339521,0.372016829,0.899646,0.939363522,0.88355,0.843197182,0.799191,0.985142492,0.674591,0.867705631,0.764358,0.737377619,0.841726,1.204925003,0.845922,0.926885876,0.832337,0.879429193,0.825365,0.904361349,0.805397,0.882482196,0.807224,0.89554011,0.790778,0.8772948,0.750645,0.812459474,0.71629,0.739216071,0.662231,0.716764716,0.575194,0.646201883,0.328892,0.351686891
596nm,0.694288,,0.016589,0.005806797,0.106262,0.026598739,0.01166,0.006829635,0.04449,0.031271058,0.267808,0.228442286,0.187956,0.143598046,0.884764,0.268052352,0.796461,0.215313534,0.413847,0.284066498,0.214466,0.096137441,0.828175,0.375068475,0.832478,0.738801463,0.88661,0.828695437,0.858354,1.047427845,0.343261,0.372331363,0.910654,0.941292612,0.895351,0.845864017,0.807686,0.985598956,0.679858,0.865683814,0.772776,0.737999342,0.85044,1.205152942,0.862238,0.935259904,0.850047,0.889106589,0.843859,0.915324409,0.825937,0.895884616,0.827214,0.908485636,0.812589,0.892423767,0.774045,0.829358945,0.74569,0.76181592,0.693349,0.742896337,0.610661,0.679146191,0.367306,0.388812399
597nm,0.70175,,0.016426,0.005688601,0.110732,0.027422904,0.011584,0.00671297,0.044192,0.030731309,0.269289,0.227263035,0.18816,0.142225306,0.897757,0.269096603,0.817209,0.218573342,0.437793,0.297307769,0.236467,0.104872563,0.846323,0.379211786,0.8513,0.747471869,0.900461,0.832692145,0.868155,1.048122848,0.347255,0.372658389,0.922034,0.942921251,0.907956,0.848651275,0.816224,0.985426592,0.685748,0.863898804,0.781624,0.738511857,0.859904,1.205606812,0.879125,0.943437262,0.868157,0.898393082,0.862778,0.9258944,0.84678,0.908726068,0.847166,0.92050456,0.834487,0.906727948,0.797374,0.845270343,0.774892,0.783231489,0.724427,0.767941592,0.647025,0.711936704,0.407467,0.426738438
598nm,0.710352,,0.016581,0.005672745,0.114975,0.028128886,0.011164,0.006391235,0.043948,0.030191544,0.271124,0.226040868,0.188513,0.140766623,0.911348,0.26986246,0.837746,0.221352907,0.464483,0.311613369,0.260506,0.114134749,0.864674,0.382742684,0.87009,0.754718873,0.914064,0.835035576,0.878658,1.047957327,0.351369,0.372507183,0.933754,0.943343317,0.920386,0.849851965,0.825832,0.984952843,0.691466,0.860553682,0.790631,0.737976001,0.870411,1.205560219,0.895708,0.949593344,0.886277,0.906038016,0.881097,0.934103353,0.867037,0.919197511,0.867496,0.931180175,0.856211,0.919066727,0.819064,0.857748985,0.802848,0.801661646,0.755271,0.790942996,0.682622,0.742009417,0.449636,0.465199469
599nm,0.719202,,0.016803,0.005677956,0.119206,0.028805137,0.01069,0.00604457,0.043729,0.02967143,0.273,0.224804174,0.188854,0.139285945,0.925114,0.270567858,0.858157,0.223955812,0.492096,0.326075984,0.285296,0.123457807,0.883054,0.3860686,0.888846,0.761500646,0.927566,0.836943067,0.889286,1.04758171,0.355598,0.372351613,0.94551,0.943465773,0.932818,0.850732292,0.835692,0.984447809,0.697228,0.857047076,0.799744,0.737296397,0.881135,1.205395904,0.912167,0.955142756,0.90428,0.913066877,0.899238,0.94160462,0.887104,0.92889894,0.887848,0.941298967,0.877824,0.930671494,0.840315,0.869174972,0.830339,0.818909547,0.785966,0.812959397,0.718031,0.770894686,0.492458,0.50323409
600nm,0.727833,,0.016945,0.005658039,0.123912,0.029587232,0.010522,0.005879023,0.043658,0.029271968,0.274409,0.22328483,0.188646,0.137482637,0.939289,0.271455928,0.877696,0.226338717,0.522943,0.342406876,0.313251,0.133947461,0.901207,0.389332733,0.907304,0.768096389,0.94057,0.838612558,0.899453,1.046993705,0.360837,0.373356861,0.956761,0.943371237,0.945743,0.85229174,0.845568,0.984269743,0.703968,0.855070492,0.80965,0.737577373,0.891547,1.205176475,0.928016,0.960215114,0.920903,0.918824769,0.916948,0.94876309,0.906554,0.938008453,0.907435,0.950656521,0.898632,0.94143423,0.860922,0.879929841,0.855828,0.834038565,0.815575,0.833581648,0.753349,0.799221608,0.5374,0.54264732
601nm,0.736045,,0.01708,0.005639487,0.128657,0.030377482,0.010292,0.005686355,0.043547,0.028871789,0.275618,0.221766438,0.188156,0.135595632,0.95276,0.272277018,0.896501,0.228608769,0.554134,0.358781711,0.341941,0.144584113,0.918361,0.392317039,0.924665,0.77406012,0.953082,0.840287459,0.908849,1.046127709,0.365704,0.37417103,0.967104,0.942930583,0.957622,0.853368552,0.854717,0.983819245,0.709752,0.852477652,0.818593,0.737404303,0.901355,1.204840759,0.943179,0.965016128,0.936652,0.924111653,0.933649,0.955265483,0.92484,0.946252531,0.92578,0.959054474,0.918278,0.951282836,0.879928,0.889321421,0.879821,0.847854522,0.843859,0.852867377,0.787041,0.825649522,0.581733,0.580859473
602nm,0.743485,,0.017203,0.005623259,0.133475,0.031199701,0.009948,0.005441293,0.043361,0.028460787,0.276461,0.22021874,0.187145,0.133517445,0.964934,0.272996598,0.913955,0.230727349,0.585961,0.375592028,0.371988,0.155715012,0.933674,0.39486729,0.940003,0.779025492,0.964686,0.842007086,0.916826,1.044749203,0.369882,0.374658683,0.975772,0.941861512,0.96757,0.853605235,0.862526,0.982872814,0.713779,0.848735367,0.825764,0.736420284,0.910054,1.204295594,0.957076,0.96943575,0.950792,0.928675219,0.948489,0.960737856,0.940982,0.95313391,0.941836,0.965923926,0.935781,0.959714066,0.895983,0.896486061,0.901054,0.859626889,0.869701,0.870189305,0.817738,0.849267906,0.624941,0.617758244
603nm,0.749189,,0.017284,0.005606721,0.138253,0.032070512,0.010105,0.005485087,0.042908,0.027949028,0.277468,0.219338123,0.185447,0.131298696,0.974782,0.273683078,0.929287,0.232811776,0.618363,0.393343492,0.402869,0.167357902,0.946767,0.397356045,0.95264,0.78348748,0.973793,0.843484755,0.923416,1.044247253,0.373245,0.37518669,0.982707,0.941333613,0.976107,0.854580387,0.868508,0.982154407,0.71604,0.844941489,0.831192,0.735617361,0.916281,1.203304205,0.968244,0.973280984,0.962358,0.932815637,0.960728,0.965725885,0.954669,0.959635365,0.95485,0.971815023,0.950372,0.967257461,0.91011,0.90368792,0.919694,0.870729673,0.892946,0.886645035,0.845691,0.871611718,0.667154,0.654465028
604nm,0.753852,,0.017341,0.005590416,0.143007,0.0329681,0.010563,0.005698227,0.042293,0.027378032,0.278572,0.218848705,0.183337,0.129001875,0.983234,0.274348528,0.943346,0.234872081,0.651108,0.411610842,0.434248,0.179277381,0.95853,0.399804542,0.96366,0.787648375,0.981402,0.844817358,0.929174,1.044259166,0.37612,0.375738028,0.988604,0.941124721,0.983798,0.855986135,0.873396,0.981572643,0.717243,0.841125833,0.835575,0.734922179,0.921026,1.202053907,0.977776,0.976783012,0.97238,0.936699903,0.971408,0.970421479,0.966884,0.965902073,0.966038,0.977120144,0.963218,0.974267794,0.923081,0.910897905,0.93678,0.881420004,0.914633,0.902561404,0.871997,0.893164891,0.70877,0.690988752
605nm,0.75686,,0.017641,0.005664528,0.147655,0.033904342,0.01132,0.006082323,0.041969,0.027060318,0.278904,0.218238717,0.18127,0.127040553,0.989714,0.275059087,0.955651,0.236990119,0.683267,0.430224123,0.466939,0.192007573,0.968538,0.402373357,0.973166,0.792256871,0.987116,0.846359005,0.932451,1.043777196,0.378011,0.376126299,0.992799,0.941362052,0.989097,0.857176424,0.876749,0.981424882,0.717615,0.838217452,0.838823,0.734846761,0.924747,1.202113635,0.985077,0.980165567,0.980834,0.941088589,0.980074,0.975187511,0.976192,0.971324866,0.975478,0.982747106,0.973347,0.980600227,0.932455,0.916491225,0.950693,0.890955733,0.932774,0.916804764,0.895042,0.913125783,0.747333,0.725688681
606nm,0.759496,,0.017985,0.005754944,0.152107,0.034805384,0.011998,0.006424243,0.041731,0.026813476,0.279027,0.217577183,0.179208,0.125159522,0.995407,0.275681128,0.967344,0.239057253,0.715165,0.448746037,0.499854,0.204829,0.977744,0.404788135,0.981937,0.796622877,0.992407,0.847942317,0.935145,1.043159707,0.379612,0.376408358,0.996525,0.941615539,0.993852,0.858307903,0.87959,0.98118778,0.717682,0.83538622,0.841514,0.734645567,0.927905,1.202032388,0.991539,0.98317115,0.98856,0.94520953,0.98793,0.979592607,0.984653,0.976343262,0.984135,0.988027504,0.982564,0.986450291,0.94101,0.921689692,0.963693,0.900004327,0.949741,0.930241432,0.916996,0.932276408,0.784733,0.759360789
607nm,0.761256,,0.018407,0.00587636,0.155712,0.03554791,0.012169,0.006500739,0.041743,0.026759177,0.278577,0.216724065,0.177148,0.123434772,0.998471,0.275890384,0.9771,0.240909962,0.746159,0.467111456,0.533136,0.21796213,0.984134,0.406491635,0.988083,0.799755691,0.996706,0.849646603,0.936413,1.042159146,0.380374,0.376291936,0.998953,0.941727464,0.997309,0.859302145,0.880839,0.980309351,0.716769,0.832394553,0.84221,0.733553296,0.928984,1.20064786,0.995253,0.984572231,0.993718,0.947944644,0.993069,0.982411669,0.990686,0.980054243,0.990067,0.99168491,0.98895,0.990566084,0.947613,0.926011252,0.974093,0.907613773,0.963085,0.941130553,0.935574,0.948964922,0.818307,0.790018534
608nm,0.762103,,0.018893,0.00602481,0.158645,0.03617724,0.012477,0.006657866,0.041693,0.02669742,0.278026,0.216055015,0.175006,0.121806724,1,0.276005773,0.985397,0.242685617,0.77654,0.485590325,0.56637,0.231291852,0.989825,0.408387887,0.99302,0.802858417,0.999341,0.850946029,0.936516,1.041115396,0.380273,0.37577392,1,0.941666755,0.999442,0.860182913,0.880903,0.979290985,0.71503,0.829452149,0.84219,0.732720626,0.929403,1.199854388,0.998126,0.986316988,0.997519,0.950512985,0.996866,0.985071896,0.99529,0.983514542,0.994863,0.995381251,0.993995,0.994512799,0.952502,0.929754326,0.982891,0.914793502,0.974462,0.951189877,0.952141,0.964695692,0.849726,0.819439658
609nm,0.761863,,0.019456,0.0062063,0.160781,0.036675882,0.012948,0.006911374,0.041569,0.026626404,0.277355,0.215601475,0.172767,0.120286227,0.999708,0.2760121,0.99196,0.244378926,0.806191,0.504290664,0.599547,0.244917668,0.994687,0.410523161,0.996523,0.805944405,1,0.851775411,0.935236,1.040019954,0.379147,0.374779267,0.999407,0.941404812,1,0.860934287,0.879558,0.978103784,0.712311,0.826558341,0.841321,0.732195161,0.929041,1.199764876,1,0.988480107,0.999707,0.952897965,0.99907,0.98756082,0.998198,0.986698866,0.998311,0.999145696,0.997449,0.998282975,0.955356,0.932833933,0.989788,0.921502856,0.983503,0.960317381,0.966321,0.979371088,0.878585,0.847536956
610nm,0.76088,,0.020287,0.006479743,0.162129,0.037031155,0.013132,0.007018645,0.04152,0.026629377,0.276334,0.215085318,0.170304,0.118724589,0.996694,0.275535469,0.996246,0.245751907,0.834269,0.522528283,0.632518,0.258720287,0.997702,0.412299473,0.998548,0.808625472,0.999174,0.852171366,0.932957,1.038825968,0.377535,0.373667965,0.997176,0.940516801,0.998915,0.861111229,0.87753,0.97710929,0.708766,0.823507297,0.839255,0.731340756,0.927183,1.198912359,0.999784,0.989543362,1,0.95440868,0.999823,0.989581962,0.999431,0.989193977,0.999566,1.00169419,0.999077,1.001204148,0.956146,0.934811457,0.99418,0.926787649,0.990362,0.968263993,0.977208,0.991684645,0.903595,0.872789259
611nm,0.759609,,0.021195,0.006781089,0.163168,0.037330827,0.013218,0.00707643,0.041475,0.026645024,0.275174,0.214540805,0.167742,0.117134198,0.992654,0.274877779,0.999657,0.247005932,0.861712,0.540619746,0.665392,0.272622212,1,0.41394058,1,0.811156287,0.997791,0.852415743,0.93029,1.037589551,0.375714,0.372487834,0.994308,0.939380934,0.997205,0.861075499,0.875218,0.976165552,0.704895,0.820380016,0.836721,0.730352592,0.924761,1.197781359,0.998788,0.990211647,0.999561,0.955585938,1,0.99141324,1,0.99141324,1,1.003805905,1,1.003805905,0.956159,0.936388342,0.997616,0.931546821,0.996363,0.975761037,0.986859,1.003154321,0.927119,0.897009665
612nm,0.757238,,0.021335,0.006847253,0.162911,0.037388731,0.013445,0.007220495,0.040427,0.026053072,0.273438,0.213854838,0.164324,0.115106697,0.985836,0.273844555,1,0.247864354,0.885724,0.557424276,0.697171,0.286536979,0.999508,0.415032379,0.999133,0.812990637,0.994992,0.852686075,0.926155,1.036211993,0.372212,0.370171336,0.988865,0.937163823,0.993596,0.860645537,0.871028,0.974534133,0.699598,0.816764595,0.832222,0.728700051,0.920794,1.196377472,0.995964,0.990503597,0.996363,0.955511109,0.997384,0.991915812,0.99734,0.991872053,0.998342,1.005279417,0.99826,1.005196847,0.954165,0.937361399,0.99788,0.93471089,0.998606,0.981019757,0.993333,1.01289682,0.945134,0.917302822
613nm,0.754543,,0.02147,0.006915191,0.162449,0.037415863,0.013776,0.00742468,0.039436,0.025505197,0.271594,0.213171326,0.160952,0.113147348,0.97805,0.272652133,0.999901,0.248725024,0.908675,0.57391087,0.728658,0.300547768,0.998477,0.416085111,0.997503,0.814563333,0.991344,0.852594191,0.921584,1.034780582,0.368746,0.368034168,0.983286,0.935204893,0.989632,0.860273652,0.866417,0.972837514,0.69377,0.812853474,0.827573,0.727217508,0.916536,1.195098439,0.992558,0.990641952,0.992847,0.955540023,0.99435,0.992430493,0.994194,0.992274794,0.995983,1.006486095,0.99578,1.006280954,0.951575,0.938155895,0.99739,0.937588774,1,0.985898006,0.998333,1.021631268,0.961787,0.936799501
614nm,0.751112,,0.021593,0.006986576,0.161524,0.037372752,0.014342,0.007765038,0.038577,0.025063607,0.269504,0.212497158,0.157686,0.111357746,0.968077,0.271104695,0.998801,0.2495863,0.929228,0.589572818,0.759485,0.314693856,0.996227,0.417043842,0.994149,0.815532776,0.985778,0.851679909,0.916029,1.033241547,0.36536,0.366320408,0.977398,0.933851143,0.984869,0.860043967,0.860857,0.97100989,0.686744,0.808296908,0.822586,0.726137091,0.911624,1.194123363,0.987839,0.990435695,0.988612,0.955810344,0.990373,0.992976356,0.989952,0.992554249,0.992041,1.00708185,0.991633,1.006667664,0.947637,0.938541091,0.995196,0.939799707,0.999479,0.989885484,1,1.028011666,0.975363,0.954362396
615nm,0.746495,,0.021658,0.007050949,0.159963,0.037240487,0.014721,0.008019531,0.037513,0.024523063,0.267542,0.212254876,0.154335,0.109665372,0.955766,0.2693125,0.995563,0.250315832,0.946878,0.604487032,0.78879,0.328857883,0.992376,0.418001129,0.989693,0.816898758,0.979655,0.851624678,0.909361,1.03206431,0.36087,0.364056419,0.970338,0.932839753,0.978864,0.860086914,0.854599,0.969913079,0.679095,0.804237601,0.816836,0.725520978,0.905312,1.193189765,0.981615,0.990282488,0.982754,0.956023276,0.98468,0.993374551,0.984171,0.992861057,0.986131,1.007273843,0.985539,1.00666915,0.942046,0.938774295,0.991157,0.941774513,0.996977,0.99351452,0.999914,1.034280864,0.985441,0.970187036
616nm,0.741067,,0.021684,0.00711112,0.157968,0.037045406,0.014971,0.008215461,0.036309,0.023909838,0.265668,0.212311922,0.150928,0.10802999,0.941857,0.267337162,0.990863,0.250958905,0.962544,0.618989073,0.817054,0.343136605,0.987431,0.418964657,0.984485,0.818551992,0.97315,0.852166179,0.901932,1.031130564,0.355625,0.361392908,0.962479,0.932061775,0.97201,0.860320249,0.847864,0.969317514,0.671021,0.800496397,0.810563,0.725222565,0.898044,1.192280076,0.974361,0.990164232,0.975787,0.956198598,0.977816,0.993675269,0.977339,0.993190533,0.978877,1.007187896,0.978116,1.006404886,0.935325,0.938903701,0.985859,0.943601701,0.993122,0.996921841,0.99863,1.040518672,0.993128,0.984916685
617nm,0.735227,,0.021402,0.00707439,0.155513,0.036759362,0.015419,0.008528513,0.035339,0.023455929,0.263781,0.212478344,0.147677,0.106542629,0.926602,0.265096274,0.986026,0.25171749,0.974481,0.631643155,0.842769,0.356747443,0.981471,0.419743645,0.977285,0.819019847,0.965105,0.851834253,0.893317,1.029393662,0.349598,0.358090095,0.953281,0.930487191,0.963426,0.859495884,0.839671,0.967575906,0.662273,0.796335995,0.802966,0.724131961,0.889951,1.190920561,0.965266,0.988713304,0.967458,0.955567173,0.969171,0.99271316,0.968668,0.992197942,0.970742,1.00675135,0.969241,1.005194671,0.927612,0.938557519,0.979324,0.944792276,0.986853,0.998497544,0.994438,1.044381109,0.997289,0.996899376
618nm,0.729045,,0.021269,0.007090043,0.152867,0.036440315,0.015913,0.008876389,0.034512,0.023101257,0.26177,0.212646455,0.14463,0.105229146,0.910959,0.262830846,0.980763,0.252496994,0.985131,0.643960924,0.867608,0.370376118,0.974968,0.42049819,0.969494,0.819380134,0.956594,0.85148166,0.88424,1.027574125,0.343379,0.354702469,0.943694,0.928940221,0.954458,0.85871564,0.830901,0.965588944,0.653315,0.792225903,0.794923,0.722957446,0.881499,1.189612814,0.955594,0.987106234,0.958572,0.95481878,0.959969,0.991625506,0.959303,0.990937544,0.961966,1.006109465,0.959774,1.003816877,0.919303,0.938037767,0.97209,0.945765622,0.979711,0.999676841,0.989402,1.047903261,1,1.00808559
619nm,0.721508,,0.02203,0.007420437,0.149607,0.036035743,0.016502,0.009301093,0.034221,0.023145756,0.259174,0.212736932,0.142451,0.104726441,0.89433,0.260728488,0.973565,0.253262142,0.992021,0.655238761,0.8899,0.383860849,0.966531,0.421213946,0.960146,0.819956412,0.946837,0.851600781,0.873721,1.025956534,0.336741,0.351479227,0.933099,0.928105791,0.944754,0.85886415,0.820309,0.963238126,0.643788,0.788828278,0.785596,0.721938363,0.871867,1.188905222,0.944341,0.985672207,0.947899,0.954050719,0.949247,0.990792929,0.9478,0.989282598,0.950709,1.004722903,0.948416,1.002299628,0.908794,0.937001493,0.962314,0.946034636,0.969944,1.00004949,0.98219,1.051131621,0.998054,1.016634003
620nm,0.713877,,0.022731,0.007738402,0.146412,0.035643144,0.016785,0.009561731,0.033768,0.023083506,0.256505,0.212796782,0.139993,0.104019539,0.877134,0.258448724,0.965992,0.253978301,0.997063,0.665608832,0.910377,0.396891366,0.958005,0.421961173,0.95016,0.820102232,0.936135,0.850975535,0.862752,1.023905612,0.33003,0.348156771,0.921675,0.926542462,0.93391,0.858081467,0.809598,0.960822966,0.634168,0.785347161,0.775454,0.720235723,0.861429,1.187228309,0.932595,0.983817422,0.936221,0.952369629,0.937721,0.989224965,0.935641,0.987030722,0.939087,1.003049317,0.936475,1.000259411,0.897621,0.935374653,0.951855,0.945755312,0.959242,0.999587413,0.974016,1.053526453,0.994808,1.024159557
621nm,0.706142,,0.023362,0.008040334,0.14329,0.035265217,0.01672,0.009629036,0.033132,0.022896834,0.253751,0.212817986,0.137219,0.103075204,0.859294,0.255965582,0.957993,0.254634219,1,0.674881964,0.928789,0.40935376,0.94938,0.422742723,0.939445,0.819735902,0.924356,0.849472263,0.851272,1.021347768,0.323235,0.344723708,0.909308,0.92412321,0.921768,0.856202458,0.798751,0.958333589,0.624441,0.781772,0.764385,0.717731687,0.850072,1.184409313,0.920289,0.981469943,0.923402,0.949618828,0.925279,0.986791678,0.922734,0.984077486,0.927052,1.00104108,0.923873,0.99760836,0.885691,0.933052694,0.940618,0.944827719,0.947474,0.998139495,0.964747,1.054931201,0.990084,1.030461432
622nm,0.696816,,0.024226,0.00844928,0.140317,0.034995717,0.01741,0.010160597,0.032955,0.023079321,0.25071,0.2130817,0.134022,0.102021094,0.840973,0.253860877,0.948117,0.255382006,0.999711,0.683716754,0.944508,0.421853144,0.938983,0.423709031,0.926874,0.819591085,0.911219,0.848607047,0.83833,1.019281712,0.316388,0.341937479,0.895065,0.92182264,0.908006,0.854707452,0.786768,0.956590166,0.613569,0.778441605,0.752709,0.716227517,0.837571,1.182610317,0.906248,0.979430813,0.909095,0.947418158,0.911527,0.985136112,0.908757,0.982142424,0.913275,0.999363085,0.909829,0.995592255,0.871878,0.930794027,0.926939,0.943548926,0.934121,0.997243017,0.952497,1.055475717,0.981669,1.035377457
623nm,0.686883,,0.025132,0.008892019,0.137388,0.034760719,0.018308,0.010839187,0.032886,0.023364049,0.247564,0.213450577,0.130706,0.100935689,0.822353,0.251829933,0.937543,0.25618571,0.998033,0.692439763,0.959072,0.434552455,0.927879,0.424753223,0.913587,0.819524202,0.89748,0.847898746,0.824816,1.017352947,0.309468,0.339295263,0.88008,0.91949695,0.893618,0.85332806,0.774255,0.954989484,0.602214,0.775084093,0.740665,0.714958876,0.824581,1.181105525,0.89149,0.97741393,0.894158,0.945326968,0.897189,0.983662213,0.894249,0.980438849,0.898799,0.997745231,0.895132,0.993674541,0.857338,0.928507227,0.912322,0.942099479,0.920076,0.996453225,0.939105,1.05568446,0.971848,1.039841916
624nm,0.675184,,0.025558,0.009199428,0.134423,0.034599846,0.018789,0.011316708,0.032271,0.02332438,0.244176,0.214177302,0.127601,0.100245279,0.801378,0.249658933,0.925165,0.257183751,0.990304,0.698982426,0.96865,0.446496958,0.914312,0.425794829,0.898119,0.819608365,0.880934,0.846687623,0.80948,1.015737109,0.301654,0.3364587,0.862594,0.916843478,0.877292,0.852253735,0.758942,0.952321927,0.588868,0.771039375,0.725798,0.712747385,0.809493,1.179584619,0.873935,0.974769219,0.876577,0.942797621,0.880043,0.981581957,0.876625,0.97776959,0.881855,0.995898063,0.877219,0.990662527,0.840614,0.926169466,0.894897,0.940117839,0.902897,0.994791465,0.922338,1.054801414,0.957962,1.042744439
625nm,0.663057,,0.025949,0.009510993,0.131543,0.034477804,0.019491,0.011954236,0.031642,0.023288037,0.24091,0.215177359,0.124286,0.099426772,0.78056,0.247620881,0.912528,0.258310351,0.981637,0.705537205,0.977232,0.45869138,0.90051,0.427037271,0.881949,0.819572256,0.864018,0.845617393,0.793779,1.014252483,0.293855,0.333754428,0.845028,0.914599889,0.860649,0.851377347,0.743746,0.950322731,0.575351,0.767119022,0.71095,0.710935502,0.79403,1.178214037,0.856397,0.972677991,0.858862,0.940639198,0.862434,0.979534691,0.858461,0.975022239,0.864235,0.993849982,0.858896,0.987710257,0.82362,0.924042619,0.877323,0.938512442,0.885368,0.99331945,0.905327,1.05428336,0.943432,1.04571053
